AgentID,C4,C5,experiment,in_degree,max_od
45,0.25,0.0,65,4,9
46,0.25,0.0,65,1,9
47,0.25,0.0,65,20,9
48,0.25,0.0,65,5,9
49,0.25,0.0,65,3,9
0,0.25,0.05,66,3,4
1,0.25,0.05,66,1,4
2,0.25,0.05,66,0,4
3,0.25,0.05,66,1,4
4,0.25,0.05,66,1,4
5,0.25,0.05,66,7,4
6,0.25,0.05,66,0,4
7,0.25,0.05,66,2,4
8,0.25,0.05,66,0,4
9,0.25,0.05,66,0,4
10,0.25,0.05,66,3,4
11,0.25,0.05,66,0,4
12,0.25,0.05,66,8,4
13,0.25,0.05,66,2,4
14,0.25,0.05,66,2,4
15,0.25,0.05,66,37,4
16,0.25,0.05,66,3,4
17,0.25,0.05,66,11,4
18,0.25,0.05,66,0,4
19,0.25,0.05,66,7,4
20,0.25,0.05,66,1,4
21,0.25,0.05,66,1,4
22,0.25,0.05,66,0,4
23,0.25,0.05,66,17,4
24,0.25,0.05,66,7,4
25,0.25,0.05,66,0,4
26,0.25,0.05,66,0,4
27,0.25,0.05,66,4,4
28,0.25,0.05,66,1,4
29,0.25,0.05,66,0,4
30,0.25,0.05,66,6,4
31,0.25,0.05,66,5,4
32,0.25,0.05,66,0,4
33,0.25,0.05,66,0,4
34,0.25,0.05,66,1,4
35,0.25,0.05,66,0,4
36,0.25,0.05,66,37,4
37,0.25,0.05,66,4,4
38,0.25,0.05,66,1,4
39,0.25,0.05,66,3,4
40,0.25,0.05,66,3,4
41,0.25,0.05,66,0,4
42,0.25,0.05,66,4,4
43,0.25,0.05,66,2,4
44,0.25,0.05,66,5,4
45,0.25,0.05,66,1,4
46,0.25,0.05,66,2,4
47,0.25,0.05,66,5,4
48,0.25,0.05,66,2,4
49,0.25,0.05,66,0,4
0,0.25,0.05,67,4,5
1,0.25,0.05,67,16,5
2,0.25,0.05,67,0,5
3,0.25,0.05,67,8,5
4,0.25,0.05,67,0,5
5,0.25,0.05,67,0,5
6,0.25,0.05,67,8,5
7,0.25,0.05,67,2,5
8,0.25,0.05,67,2,5
9,0.25,0.05,67,2,5
10,0.25,0.05,67,31,5
11,0.25,0.05,67,1,5
12,0.25,0.05,67,3,5
13,0.25,0.05,67,0,5
14,0.25,0.05,67,15,5
15,0.25,0.05,67,0,5
16,0.25,0.05,67,8,5
17,0.25,0.05,67,0,5
18,0.25,0.05,67,0,5
19,0.25,0.05,67,3,5
20,0.25,0.05,67,0,5
21,0.25,0.05,67,2,5
22,0.25,0.05,67,7,5
23,0.25,0.05,67,0,5
24,0.25,0.05,67,1,5
25,0.25,0.05,67,0,5
26,0.25,0.05,67,3,5
27,0.25,0.05,67,0,5
28,0.25,0.05,67,1,5
29,0.25,0.05,67,31,5
30,0.25,0.05,67,2,5
31,0.25,0.05,67,5,5
32,0.25,0.05,67,21,5
33,0.25,0.05,67,3,5
34,0.25,0.05,67,1,5
35,0.25,0.05,67,0,5
36,0.25,0.05,67,0,5
37,0.25,0.05,67,15,5
38,0.25,0.05,67,4,5
39,0.25,0.05,67,1,5
40,0.25,0.05,67,0,5
41,0.25,0.05,67,5,5
42,0.25,0.05,67,0,5
43,0.25,0.05,67,8,5
44,0.25,0.05,67,10,5
45,0.25,0.05,67,1,5
46,0.25,0.05,67,0,5
47,0.25,0.05,67,1,5
48,0.25,0.05,67,7,5
49,0.25,0.05,67,18,5
0,0.25,0.05,68,0,6
1,0.25,0.05,68,8,6
2,0.25,0.05,68,7,6
3,0.25,0.05,68,11,6
4,0.25,0.05,68,1,6
5,0.25,0.05,68,1,6
6,0.25,0.05,68,1,6
7,0.25,0.05,68,6,6
8,0.25,0.05,68,8,6
9,0.25,0.05,68,75,6
10,0.25,0.05,68,0,6
11,0.25,0.05,68,8,6
12,0.25,0.05,68,6,6
13,0.25,0.05,68,0,6
14,0.25,0.05,68,6,6
15,0.25,0.05,68,10,6
16,0.25,0.05,68,1,6
17,0.25,0.05,68,0,6
18,0.25,0.05,68,2,6
19,0.25,0.05,68,8,6
20,0.25,0.05,68,0,6
21,0.25,0.05,68,5,6
22,0.25,0.05,68,1,6
23,0.25,0.05,68,0,6
24,0.25,0.05,68,2,6
25,0.25,0.05,68,2,6
26,0.25,0.05,68,0,6
27,0.25,0.05,68,4,6
28,0.25,0.05,68,16,6
29,0.25,0.05,68,0,6
30,0.25,0.05,68,0,6
31,0.25,0.05,68,1,6
32,0.25,0.05,68,7,6
33,0.25,0.05,68,27,6
34,0.25,0.05,68,10,6
35,0.25,0.05,68,1,6
36,0.25,0.05,68,1,6
37,0.25,0.05,68,43,6
38,0.25,0.05,68,2,6
39,0.25,0.05,68,0,6
40,0.25,0.05,68,0,6
41,0.25,0.05,68,0,6
42,0.25,0.05,68,0,6
43,0.25,0.05,68,5,6
44,0.25,0.05,68,5,6
45,0.25,0.05,68,0,6
46,0.25,0.05,68,2,6
47,0.25,0.05,68,5,6
48,0.25,0.05,68,0,6
49,0.25,0.05,68,2,6
0,0.25,0.05,69,22,7
1,0.25,0.05,69,12,7
2,0.25,0.05,69,0,7
3,0.25,0.05,69,10,7
4,0.25,0.05,69,0,7
5,0.25,0.05,69,0,7
6,0.25,0.05,69,1,7
7,0.25,0.05,69,0,7
8,0.25,0.05,69,37,7
9,0.25,0.05,69,7,7
10,0.25,0.05,69,24,7
11,0.25,0.05,69,1,7
12,0.25,0.05,69,8,7
13,0.25,0.05,69,5,7
14,0.25,0.05,69,7,7
15,0.25,0.05,69,3,7
16,0.25,0.05,69,0,7
17,0.25,0.05,69,17,7
18,0.25,0.05,69,0,7
19,0.25,0.05,69,1,7
20,0.25,0.05,69,9,7
21,0.25,0.05,69,0,7
22,0.25,0.05,69,4,7
23,0.25,0.05,69,1,7
24,0.25,0.05,69,5,7
25,0.25,0.05,69,0,7
26,0.25,0.05,69,19,7
27,0.25,0.05,69,2,7
28,0.25,0.05,69,2,7
29,0.25,0.05,69,0,7
30,0.25,0.05,69,0,7
31,0.25,0.05,69,25,7
32,0.25,0.05,69,11,7
33,0.25,0.05,69,3,7
34,0.25,0.05,69,10,7
35,0.25,0.05,69,6,7
36,0.25,0.05,69,14,7
37,0.25,0.05,69,7,7
38,0.25,0.05,69,0,7
39,0.25,0.05,69,0,7
40,0.25,0.05,69,5,7
41,0.25,0.05,69,7,7
42,0.25,0.05,69,2,7
43,0.25,0.05,69,3,7
44,0.25,0.05,69,8,7
45,0.25,0.05,69,21,7
46,0.25,0.05,69,2,7
47,0.25,0.05,69,0,7
48,0.25,0.05,69,5,7
49,0.25,0.05,69,24,7
0,0.25,0.05,70,4,8
1,0.25,0.05,70,14,8
2,0.25,0.05,70,9,8
3,0.25,0.05,70,6,8
4,0.25,0.05,70,27,8
5,0.25,0.05,70,2,8
6,0.25,0.05,70,21,8
7,0.25,0.05,70,53,8
8,0.25,0.05,70,6,8
9,0.25,0.05,70,6,8
10,0.25,0.05,70,17,8
11,0.25,0.05,70,0,8
12,0.25,0.05,70,4,8
13,0.25,0.05,70,29,8
14,0.25,0.05,70,15,8
15,0.25,0.05,70,0,8
16,0.25,0.05,70,8,8
17,0.25,0.05,70,13,8
18,0.25,0.05,70,1,8
19,0.25,0.05,70,1,8
20,0.25,0.05,70,1,8
21,0.25,0.05,70,1,8
22,0.25,0.05,70,26,8
23,0.25,0.05,70,36,8
24,0.25,0.05,70,1,8
25,0.25,0.05,70,4,8
26,0.25,0.05,70,6,8
27,0.25,0.05,70,2,8
28,0.25,0.05,70,0,8
29,0.25,0.05,70,1,8
30,0.25,0.05,70,0,8
31,0.25,0.05,70,6,8
32,0.25,0.05,70,1,8
33,0.25,0.05,70,7,8
34,0.25,0.05,70,0,8
35,0.25,0.05,70,0,8
36,0.25,0.05,70,11,8
37,0.25,0.05,70,0,8
38,0.25,0.05,70,2,8
39,0.25,0.05,70,8,8
40,0.25,0.05,70,1,8
41,0.25,0.05,70,0,8
42,0.25,0.05,70,19,8
43,0.25,0.05,70,0,8
44,0.25,0.05,70,0,8
45,0.25,0.05,70,0,8
46,0.25,0.05,70,7,8
47,0.25,0.05,70,24,8
48,0.25,0.05,70,0,8
49,0.25,0.05,70,0,8
0,0.25,0.05,71,28,9
1,0.25,0.05,71,0,9
2,0.25,0.05,71,3,9
3,0.25,0.05,71,15,9
4,0.25,0.05,71,17,9
5,0.25,0.05,71,29,9
6,0.25,0.05,71,0,9
7,0.25,0.05,71,8,9
8,0.25,0.05,71,25,9
9,0.25,0.05,71,0,9
10,0.25,0.05,71,5,9
11,0.25,0.05,71,0,9
12,0.25,0.05,71,0,9
13,0.25,0.05,71,1,9
14,0.25,0.05,71,0,9
15,0.25,0.05,71,16,9
16,0.25,0.05,71,4,9
17,0.25,0.05,71,5,9
18,0.25,0.05,71,22,9
19,0.25,0.05,71,26,9
20,0.25,0.05,71,1,9
21,0.25,0.05,71,0,9
22,0.25,0.05,71,6,9
23,0.25,0.05,71,3,9
24,0.25,0.05,71,51,9
25,0.25,0.05,71,11,9
26,0.25,0.05,71,2,9
27,0.25,0.05,71,1,9
28,0.25,0.05,71,5,9
29,0.25,0.05,71,7,9
30,0.25,0.05,71,1,9
31,0.25,0.05,71,7,9
32,0.25,0.05,71,4,9
33,0.25,0.05,71,0,9
34,0.25,0.05,71,44,9
35,0.25,0.05,71,1,9
36,0.25,0.05,71,2,9
37,0.25,0.05,71,0,9
38,0.25,0.05,71,28,9
39,0.25,0.05,71,3,9
40,0.25,0.05,71,5,9
41,0.25,0.05,71,0,9
42,0.25,0.05,71,25,9
43,0.25,0.05,71,1,9
44,0.25,0.05,71,3,9
45,0.25,0.05,71,0,9
46,0.25,0.05,71,8,9
47,0.25,0.05,71,4,9
48,0.25,0.05,71,11,9
49,0.25,0.05,71,12,9
0,0.25,0.1,72,5,4
1,0.25,0.1,72,28,4
2,0.25,0.1,72,3,4
3,0.25,0.1,72,23,4
4,0.25,0.1,72,2,4
5,0.25,0.1,72,1,4
6,0.25,0.1,72,0,4
7,0.25,0.1,72,0,4
8,0.25,0.1,72,0,4
9,0.25,0.1,72,4,4
10,0.25,0.1,72,4,4
11,0.25,0.1,72,18,4
12,0.25,0.1,72,2,4
13,0.25,0.1,72,8,4
14,0.25,0.1,72,0,4
15,0.25,0.1,72,1,4
16,0.25,0.1,72,0,4
17,0.25,0.1,72,1,4
18,0.25,0.1,72,4,4
19,0.25,0.1,72,2,4
20,0.25,0.1,72,6,4
21,0.25,0.1,72,1,4
22,0.25,0.1,72,3,4
23,0.25,0.1,72,0,4
24,0.25,0.1,72,8,4
25,0.25,0.1,72,12,4
26,0.25,0.1,72,7,4
27,0.25,0.1,72,0,4
28,0.25,0.1,72,4,4
29,0.25,0.1,72,2,4
30,0.25,0.1,72,0,4
31,0.25,0.1,72,1,4
32,0.25,0.1,72,5,4
33,0.25,0.1,72,0,4
34,0.25,0.1,72,1,4
35,0.25,0.1,72,0,4
36,0.25,0.1,72,0,4
37,0.25,0.1,72,3,4
38,0.25,0.1,72,0,4
39,0.25,0.1,72,1,4
40,0.25,0.1,72,11,4
41,0.25,0.1,72,2,4
42,0.25,0.1,72,6,4
43,0.25,0.1,72,2,4
44,0.25,0.1,72,2,4
45,0.25,0.1,72,6,4
46,0.25,0.1,72,0,4
47,0.25,0.1,72,0,4
48,0.25,0.1,72,1,4
49,0.25,0.1,72,10,4
0,0.25,0.1,73,0,5
1,0.25,0.1,73,7,5
2,0.25,0.1,73,0,5
3,0.25,0.1,73,0,5
4,0.25,0.1,73,2,5
5,0.25,0.1,73,0,5
6,0.25,0.1,73,2,5
7,0.25,0.1,73,7,5
8,0.25,0.1,73,0,5
9,0.25,0.1,73,15,5
10,0.25,0.1,73,17,5
11,0.25,0.1,73,2,5
12,0.25,0.1,73,3,5
13,0.25,0.1,73,0,5
14,0.25,0.1,73,5,5
15,0.25,0.1,73,3,5
16,0.25,0.1,73,0,5
17,0.25,0.1,73,3,5
18,0.25,0.1,73,22,5
19,0.25,0.1,73,3,5
20,0.25,0.1,73,2,5
21,0.25,0.1,73,0,5
22,0.25,0.1,73,0,5
23,0.25,0.1,73,0,5
24,0.25,0.1,73,8,5
25,0.25,0.1,73,12,5
26,0.25,0.1,73,0,5
27,0.25,0.1,73,1,5
28,0.25,0.1,73,0,5
29,0.25,0.1,73,3,5
30,0.25,0.1,73,31,5
31,0.25,0.1,73,2,5
32,0.25,0.1,73,24,5
33,0.25,0.1,73,0,5
34,0.25,0.1,73,0,5
35,0.25,0.1,73,14,5
36,0.25,0.1,73,0,5
37,0.25,0.1,73,5,5
38,0.25,0.1,73,9,5
39,0.25,0.1,73,3,5
40,0.25,0.1,73,7,5
41,0.25,0.1,73,1,5
42,0.25,0.1,73,0,5
43,0.25,0.1,73,0,5
44,0.25,0.1,73,17,5
45,0.25,0.1,73,8,5
46,0.25,0.1,73,1,5
47,0.25,0.1,73,1,5
48,0.25,0.1,73,10,5
49,0.25,0.1,73,0,5
0,0.25,0.1,74,2,6
1,0.25,0.1,74,1,6
2,0.25,0.1,74,1,6
3,0.25,0.1,74,16,6
4,0.25,0.1,74,5,6
5,0.25,0.1,74,3,6
6,0.25,0.1,74,15,6
7,0.25,0.1,74,0,6
8,0.25,0.1,74,0,6
9,0.25,0.1,74,0,6
10,0.25,0.1,74,0,6
11,0.25,0.1,74,5,6
12,0.25,0.1,74,0,6
13,0.25,0.1,74,12,6
14,0.25,0.1,74,4,6
15,0.25,0.1,74,3,6
16,0.25,0.1,74,0,6
17,0.25,0.1,74,4,6
18,0.25,0.1,74,44,6
19,0.25,0.1,74,7,6
20,0.25,0.1,74,2,6
21,0.25,0.1,74,6,6
22,0.25,0.1,74,14,6
23,0.25,0.1,74,0,6
24,0.25,0.1,74,1,6
25,0.25,0.1,74,0,6
26,0.25,0.1,74,9,6
27,0.25,0.1,74,0,6
28,0.25,0.1,74,0,6
29,0.25,0.1,74,0,6
30,0.25,0.1,74,2,6
31,0.25,0.1,74,0,6
32,0.25,0.1,74,0,6
33,0.25,0.1,74,0,6
34,0.25,0.1,74,0,6
35,0.25,0.1,74,2,6
36,0.25,0.1,74,1,6
37,0.25,0.1,74,16,6
38,0.25,0.1,74,7,6
39,0.25,0.1,74,0,6
40,0.25,0.1,74,0,6
41,0.25,0.1,74,23,6
42,0.25,0.1,74,2,6
43,0.25,0.1,74,19,6
44,0.25,0.1,74,0,6
45,0.25,0.1,74,2,6
46,0.25,0.1,74,15,6
47,0.25,0.1,74,28,6
48,0.25,0.1,74,15,6
49,0.25,0.1,74,14,6
0,0.25,0.1,75,32,7
1,0.25,0.1,75,0,7
2,0.25,0.1,75,1,7
3,0.25,0.1,75,3,7
4,0.25,0.1,75,68,7
5,0.25,0.1,75,11,7
6,0.25,0.1,75,3,7
7,0.25,0.1,75,3,7
8,0.25,0.1,75,2,7
9,0.25,0.1,75,1,7
10,0.25,0.1,75,1,7
11,0.25,0.1,75,0,7
12,0.25,0.1,75,3,7
13,0.25,0.1,75,6,7
14,0.25,0.1,75,0,7
15,0.25,0.1,75,5,7
16,0.25,0.1,75,12,7
17,0.25,0.1,75,0,7
18,0.25,0.1,75,0,7
19,0.25,0.1,75,12,7
20,0.25,0.1,75,16,7
21,0.25,0.1,75,3,7
22,0.25,0.1,75,14,7
23,0.25,0.1,75,0,7
24,0.25,0.1,75,5,7
25,0.25,0.1,75,4,7
26,0.25,0.1,75,1,7
27,0.25,0.1,75,1,7
28,0.25,0.1,75,0,7
29,0.25,0.1,75,6,7
30,0.25,0.1,75,1,7
31,0.25,0.1,75,2,7
32,0.25,0.1,75,0,7
33,0.25,0.1,75,2,7
34,0.25,0.1,75,6,7
35,0.25,0.1,75,9,7
36,0.25,0.1,75,1,7
37,0.25,0.1,75,1,7
38,0.25,0.1,75,7,7
39,0.25,0.1,75,0,7
40,0.25,0.1,75,7,7
41,0.25,0.1,75,13,7
42,0.25,0.1,75,0,7
43,0.25,0.1,75,35,7
44,0.25,0.1,75,1,7
45,0.25,0.1,75,28,7
46,0.25,0.1,75,2,7
47,0.25,0.1,75,19,7
48,0.25,0.1,75,0,7
49,0.25,0.1,75,3,7
0,0.25,0.1,76,2,8
1,0.25,0.1,76,1,8
2,0.25,0.1,76,2,8
3,0.25,0.1,76,3,8
4,0.25,0.1,76,32,8
5,0.25,0.1,76,27,8
6,0.25,0.1,76,9,8
7,0.25,0.1,76,17,8
8,0.25,0.1,76,2,8
9,0.25,0.1,76,22,8
10,0.25,0.1,76,5,8
11,0.25,0.1,76,30,8
12,0.25,0.1,76,1,8
13,0.25,0.1,76,1,8
14,0.25,0.1,76,2,8
15,0.25,0.1,76,17,8
16,0.25,0.1,76,1,8
17,0.25,0.1,76,11,8
18,0.25,0.1,76,1,8
19,0.25,0.1,76,8,8
20,0.25,0.1,76,1,8
21,0.25,0.1,76,0,8
22,0.25,0.1,76,0,8
23,0.25,0.1,76,0,8
24,0.25,0.1,76,1,8
25,0.25,0.1,76,0,8
26,0.25,0.1,76,0,8
27,0.25,0.1,76,5,8
28,0.25,0.1,76,0,8
29,0.25,0.1,76,8,8
30,0.25,0.1,76,25,8
31,0.25,0.1,76,49,8
32,0.25,0.1,76,0,8
33,0.25,0.1,76,28,8
34,0.25,0.1,76,15,8
35,0.25,0.1,76,6,8
36,0.25,0.1,76,0,8
37,0.25,0.1,76,1,8
38,0.25,0.1,76,1,8
39,0.25,0.1,76,22,8
40,0.25,0.1,76,4,8
41,0.25,0.1,76,1,8
42,0.25,0.1,76,1,8
43,0.25,0.1,76,0,8
44,0.25,0.1,76,0,8
45,0.25,0.1,76,15,8
46,0.25,0.1,76,0,8
47,0.25,0.1,76,0,8
48,0.25,0.1,76,18,8
49,0.25,0.1,76,5,8
0,0.25,0.1,77,0,9
1,0.25,0.1,77,4,9
2,0.25,0.1,77,14,9
3,0.25,0.1,77,9,9
4,0.25,0.1,77,5,9
5,0.25,0.1,77,0,9
6,0.25,0.1,77,14,9
7,0.25,0.1,77,7,9
8,0.25,0.1,77,3,9
9,0.25,0.1,77,3,9
10,0.25,0.1,77,2,9
11,0.25,0.1,77,67,9
12,0.25,0.1,77,0,9
13,0.25,0.1,77,5,9
14,0.25,0.1,77,16,9
15,0.25,0.1,77,0,9
16,0.25,0.1,77,21,9
17,0.25,0.1,77,2,9
18,0.25,0.1,77,0,9
19,0.25,0.1,77,4,9
20,0.25,0.1,77,2,9
21,0.25,0.1,77,23,9
22,0.25,0.1,77,10,9
23,0.25,0.1,77,0,9
24,0.25,0.1,77,0,9
25,0.25,0.1,77,11,9
26,0.25,0.1,77,0,9
27,0.25,0.1,77,0,9
28,0.25,0.1,77,0,9
29,0.25,0.1,77,11,9
30,0.25,0.1,77,25,9
31,0.25,0.1,77,1,9
32,0.25,0.1,77,17,9
33,0.25,0.1,77,26,9
34,0.25,0.1,77,2,9
35,0.25,0.1,77,3,9
36,0.25,0.1,77,38,9
37,0.25,0.1,77,7,9
38,0.25,0.1,77,1,9
39,0.25,0.1,77,18,9
40,0.25,0.1,77,8,9
41,0.25,0.1,77,13,9
42,0.25,0.1,77,43,9
43,0.25,0.1,77,3,9
44,0.25,0.1,77,4,9
45,0.25,0.1,77,0,9
46,0.25,0.1,77,0,9
47,0.25,0.1,77,3,9
48,0.25,0.1,77,0,9
49,0.25,0.1,77,5,9
0,0.25,0.15000000000000002,78,1,4
1,0.25,0.15000000000000002,78,1,4
2,0.25,0.15000000000000002,78,6,4
3,0.25,0.15000000000000002,78,4,4
4,0.25,0.15000000000000002,78,20,4
5,0.25,0.15000000000000002,78,1,4
6,0.25,0.15000000000000002,78,2,4
7,0.25,0.15000000000000002,78,28,4
8,0.25,0.15000000000000002,78,11,4
9,0.25,0.15000000000000002,78,11,4
10,0.25,0.15000000000000002,78,0,4
11,0.25,0.15000000000000002,78,3,4
12,0.25,0.15000000000000002,78,2,4
13,0.25,0.15000000000000002,78,0,4
14,0.25,0.15000000000000002,78,0,4
15,0.25,0.15000000000000002,78,0,4
16,0.25,0.15000000000000002,78,1,4
17,0.25,0.15000000000000002,78,13,4
18,0.25,0.15000000000000002,78,14,4
19,0.25,0.15000000000000002,78,13,4
20,0.25,0.15000000000000002,78,1,4
21,0.25,0.15000000000000002,78,0,4
22,0.25,0.15000000000000002,78,7,4
23,0.25,0.15000000000000002,78,1,4
24,0.25,0.15000000000000002,78,5,4
25,0.25,0.15000000000000002,78,1,4
26,0.25,0.15000000000000002,78,0,4
27,0.25,0.15000000000000002,78,3,4
28,0.25,0.15000000000000002,78,0,4
29,0.25,0.15000000000000002,78,0,4
30,0.25,0.15000000000000002,78,10,4
31,0.25,0.15000000000000002,78,0,4
32,0.25,0.15000000000000002,78,4,4
33,0.25,0.15000000000000002,78,0,4
34,0.25,0.15000000000000002,78,0,4
35,0.25,0.15000000000000002,78,0,4
36,0.25,0.15000000000000002,78,2,4
37,0.25,0.15000000000000002,78,1,4
38,0.25,0.15000000000000002,78,2,4
39,0.25,0.15000000000000002,78,0,4
40,0.25,0.15000000000000002,78,10,4
41,0.25,0.15000000000000002,78,0,4
42,0.25,0.15000000000000002,78,1,4
43,0.25,0.15000000000000002,78,0,4
44,0.25,0.15000000000000002,78,0,4
45,0.25,0.15000000000000002,78,0,4
46,0.25,0.15000000000000002,78,0,4
47,0.25,0.15000000000000002,78,7,4
48,0.25,0.15000000000000002,78,14,4
49,0.25,0.15000000000000002,78,0,4
0,0.25,0.15000000000000002,79,0,5
1,0.25,0.15000000000000002,79,3,5
2,0.25,0.15000000000000002,79,8,5
3,0.25,0.15000000000000002,79,0,5
4,0.25,0.15000000000000002,79,10,5
5,0.25,0.15000000000000002,79,0,5
6,0.25,0.15000000000000002,79,15,5
7,0.25,0.15000000000000002,79,4,5
8,0.25,0.15000000000000002,79,2,5
9,0.25,0.15000000000000002,79,1,5
10,0.25,0.15000000000000002,79,0,5
11,0.25,0.15000000000000002,79,2,5
12,0.25,0.15000000000000002,79,1,5
13,0.25,0.15000000000000002,79,3,5
14,0.25,0.15000000000000002,79,0,5
15,0.25,0.15000000000000002,79,0,5
16,0.25,0.15000000000000002,79,0,5
17,0.25,0.15000000000000002,79,3,5
18,0.25,0.15000000000000002,79,0,5
19,0.25,0.15000000000000002,79,27,5
20,0.25,0.15000000000000002,79,6,5
21,0.25,0.15000000000000002,79,14,5
22,0.25,0.15000000000000002,79,7,5
23,0.25,0.15000000000000002,79,3,5
24,0.25,0.15000000000000002,79,0,5
25,0.25,0.15000000000000002,79,1,5
26,0.25,0.15000000000000002,79,0,5
27,0.25,0.15000000000000002,79,6,5
28,0.25,0.15000000000000002,79,2,5
29,0.25,0.15000000000000002,79,1,5
30,0.25,0.15000000000000002,79,0,5
31,0.25,0.15000000000000002,79,3,5
32,0.25,0.15000000000000002,79,2,5
33,0.25,0.15000000000000002,79,0,5
34,0.25,0.15000000000000002,79,2,5
35,0.25,0.15000000000000002,79,6,5
36,0.25,0.15000000000000002,79,4,5
37,0.25,0.15000000000000002,79,0,5
38,0.25,0.15000000000000002,79,29,5
39,0.25,0.15000000000000002,79,5,5
40,0.25,0.15000000000000002,79,32,5
41,0.25,0.15000000000000002,79,0,5
42,0.25,0.15000000000000002,79,0,5
43,0.25,0.15000000000000002,79,0,5
44,0.25,0.15000000000000002,79,5,5
45,0.25,0.15000000000000002,79,6,5
46,0.25,0.15000000000000002,79,0,5
47,0.25,0.15000000000000002,79,20,5
48,0.25,0.15000000000000002,79,1,5
49,0.25,0.15000000000000002,79,16,5
0,0.25,0.15000000000000002,80,0,6
1,0.25,0.15000000000000002,80,8,6
2,0.25,0.15000000000000002,80,12,6
3,0.25,0.15000000000000002,80,2,6
4,0.25,0.15000000000000002,80,0,6
5,0.25,0.15000000000000002,80,10,6
6,0.25,0.15000000000000002,80,3,6
7,0.25,0.15000000000000002,80,2,6
8,0.25,0.15000000000000002,80,0,6
9,0.25,0.15000000000000002,80,5,6
10,0.25,0.15000000000000002,80,0,6
11,0.25,0.15000000000000002,80,4,6
12,0.25,0.15000000000000002,80,22,6
13,0.25,0.15000000000000002,80,7,6
14,0.25,0.15000000000000002,80,11,6
15,0.25,0.15000000000000002,80,0,6
16,0.25,0.15000000000000002,80,22,6
17,0.25,0.15000000000000002,80,25,6
18,0.25,0.15000000000000002,80,26,6
19,0.25,0.15000000000000002,80,3,6
20,0.25,0.15000000000000002,80,0,6
21,0.25,0.15000000000000002,80,11,6
22,0.25,0.15000000000000002,80,4,6
23,0.25,0.15000000000000002,80,0,6
24,0.25,0.15000000000000002,80,15,6
25,0.25,0.15000000000000002,80,0,6
26,0.25,0.15000000000000002,80,5,6
27,0.25,0.15000000000000002,80,0,6
28,0.25,0.15000000000000002,80,24,6
29,0.25,0.15000000000000002,80,0,6
30,0.25,0.15000000000000002,80,6,6
31,0.25,0.15000000000000002,80,1,6
32,0.25,0.15000000000000002,80,4,6
33,0.25,0.15000000000000002,80,8,6
34,0.25,0.15000000000000002,80,7,6
35,0.25,0.15000000000000002,80,3,6
36,0.25,0.15000000000000002,80,3,6
37,0.25,0.15000000000000002,80,10,6
38,0.25,0.15000000000000002,80,3,6
39,0.25,0.15000000000000002,80,5,6
40,0.25,0.15000000000000002,80,3,6
41,0.25,0.15000000000000002,80,1,6
42,0.25,0.15000000000000002,80,7,6
43,0.25,0.15000000000000002,80,0,6
44,0.25,0.15000000000000002,80,0,6
45,0.25,0.15000000000000002,80,1,6
46,0.25,0.15000000000000002,80,1,6
47,0.25,0.15000000000000002,80,0,6
48,0.25,0.15000000000000002,80,10,6
49,0.25,0.15000000000000002,80,6,6
0,0.25,0.15000000000000002,81,4,7
1,0.25,0.15000000000000002,81,1,7
2,0.25,0.15000000000000002,81,14,7
3,0.25,0.15000000000000002,81,4,7
4,0.25,0.15000000000000002,81,32,7
5,0.25,0.15000000000000002,81,0,7
6,0.25,0.15000000000000002,81,0,7
7,0.25,0.15000000000000002,81,7,7
8,0.25,0.15000000000000002,81,1,7
9,0.25,0.15000000000000002,81,0,7
10,0.25,0.15000000000000002,81,2,7
11,0.25,0.15000000000000002,81,7,7
12,0.25,0.15000000000000002,81,0,7
13,0.25,0.15000000000000002,81,31,7
14,0.25,0.15000000000000002,81,2,7
15,0.25,0.15000000000000002,81,0,7
16,0.25,0.15000000000000002,81,17,7
17,0.25,0.15000000000000002,81,0,7
18,0.25,0.15000000000000002,81,0,7
19,0.25,0.15000000000000002,81,10,7
20,0.25,0.15000000000000002,81,1,7
21,0.25,0.15000000000000002,81,1,7
22,0.25,0.15000000000000002,81,6,7
23,0.25,0.15000000000000002,81,1,7
24,0.25,0.15000000000000002,81,21,7
25,0.25,0.15000000000000002,81,1,7
26,0.25,0.15000000000000002,81,1,7
27,0.25,0.15000000000000002,81,30,7
28,0.25,0.15000000000000002,81,0,7
29,0.25,0.15000000000000002,81,18,7
30,0.25,0.15000000000000002,81,29,7
31,0.25,0.15000000000000002,81,4,7
32,0.25,0.15000000000000002,81,4,7
33,0.25,0.15000000000000002,81,9,7
34,0.25,0.15000000000000002,81,13,7
35,0.25,0.15000000000000002,81,15,7
36,0.25,0.15000000000000002,81,4,7
37,0.25,0.15000000000000002,81,18,7
38,0.25,0.15000000000000002,81,5,7
39,0.25,0.15000000000000002,81,12,7
40,0.25,0.15000000000000002,81,1,7
41,0.25,0.15000000000000002,81,0,7
42,0.25,0.15000000000000002,81,6,7
43,0.25,0.15000000000000002,81,4,7
44,0.25,0.15000000000000002,81,7,7
45,0.25,0.15000000000000002,81,1,7
46,0.25,0.15000000000000002,81,0,7
47,0.25,0.15000000000000002,81,3,7
48,0.25,0.15000000000000002,81,3,7
49,0.25,0.15000000000000002,81,0,7
0,0.25,0.15000000000000002,82,3,8
1,0.25,0.15000000000000002,82,6,8
2,0.25,0.15000000000000002,82,0,8
3,0.25,0.15000000000000002,82,0,8
